city,lat,lng
La Mesa,32.7703,-117.0204
Benton Harbor,42.1159,-86.4488
St. Clair Shores,42.4921,-82.8957
Des Plaines,42.0345,-87.9009
Lewiston,44.0915,-70.1681
Margate,26.2466,-80.2119
Midland,43.6241,-84.2319
Carson City,39.1512,-119.7474
Bowie,38.9569,-76.7409
Middletown,41.4459,-74.4236
Caldwell,43.6453,-116.6591
San Rafael,37.9905,-122.5222
Richland,46.2824,-119.2938
St. Peters,38.7824,-90.6061
Wesley Chapel,28.2106,-82.3238
Hendersonville,36.3063,-86.5998
White Plains,41.022,-73.7549
Huntersville,35.4058,-80.8727
Santee,32.8554,-116.9851
Jefferson City,38.5676,-92.1759
Beckley,37.7878,-81.1841
Arcadia,34.1342,-118.0373
Titusville,28.5727,-80.8193
Cartersville,34.1639,-84.8007
Walla Walla,46.067,-118.3366
Orland Park,41.6074,-87.8619
Towson,39.3944,-76.619
Weymouth,42.1984,-70.9466
Parker,39.5084,-104.7753
Palm Beach Gardens,26.8466,-80.1679
Bozeman,45.6832,-111.0552
East Stroudsburg,41.0023,-75.1779
Huntington Park,33.98,-118.2167
Taunton,41.9036,-71.0943
Midwest City,35.463,-97.3709
Medford,42.4234,-71.1087
Goldsboro,35.3778,-77.972
Euless,32.8508,-97.0799
Manhattan,39.1886,-96.6046
Shoreline,47.7564,-122.3426
Lake Havasu City,34.5006,-114.3113
Smyrna,33.8633,-84.5168
Cape Girardeau,37.3108,-89.5597
Tamiami,25.7556,-80.4016
Kendale Lakes,25.7081,-80.4078
Grants Pass,42.4333,-123.3317
Blue Springs,39.0124,-94.2721
Southaven,34.9514,-89.9787
Tinley Park,41.567,-87.805
Diamond Bar,33.9991,-117.8161
Pittsfield,42.4517,-73.2605
Eagle Pass,28.7125,-100.484
New Brunswick,40.487,-74.445
Lenexa,38.9609,-94.8018
Hazleton,40.9504,-75.9724
Twin Falls,42.5645,-114.4615
Brookhaven,33.8744,-84.3314
Novato,38.092,-122.5576
Tigard,45.4237,-122.7845
Highland,34.1113,-117.1654
Fountain Valley,33.7105,-117.9514
Dearborn Heights,42.3164,-83.2769
Grapevine,32.9343,-97.0744
Fond du Lac,43.7718,-88.4396
Hacienda Heights,33.997,-117.9728
Ithaca,42.4442,-76.5032
Apple Valley,44.7457,-93.2006
Chicopee,42.1764,-72.5719
Oak Lawn,41.7139,-87.7528
Cathedral City,33.8363,-116.4642
Delano,35.767,-119.2637
Bentonville,36.3546,-94.2306
Stonecrest,33.6842,-84.1372
Kettering,39.6957,-84.1495
Colton,34.0538,-117.3254
Kingston,41.9295,-73.9968
West Haven,41.2739,-72.9672
St. Cloud,28.2294,-81.2829
Normal,40.5218,-88.9881
Berwyn,41.8433,-87.7909
Milford,41.2256,-73.0616
Aloha,45.492,-122.8726
Arroyo Grande,35.1241,-120.5845
Minnetonka,44.9322,-93.4598
Rosemead,34.0689,-118.0823
Paramount,33.8976,-118.1652
Yucaipa,34.0336,-117.0429
Brunswick,31.145,-81.474
Williamsport,41.2398,-77.0371
Elyria,41.3761,-82.1063
Leesburg,39.1058,-77.5544
Mount Prospect,42.0641,-87.9375
Pinellas Park,27.8589,-82.7078
Bellevue,41.1535,-95.9357
West Sacramento,38.5557,-121.5504
Apopka,28.7014,-81.5304
Lewiston,46.3934,-116.9934
Grand Island,40.9214,-98.3584
Palm Desert,33.7378,-116.3695
Milford city ,41.2256,-73.0625
Watertown,43.9734,-75.9094
Little Elm,33.1856,-96.929
Chambersburg,39.9315,-77.6556
Revere,42.4192,-71.0036
Peabody,42.5335,-70.9724
Wylie,33.0362,-96.5161
Beaufort,32.4597,-80.7235
Aspen Hill,39.0928,-77.0823
DeSoto,32.5992,-96.8633
Helena,46.5965,-112.0202
Edina,44.8914,-93.3602
Wheaton,41.8561,-88.1083
West New York,40.7856,-74.0093
Hoboken,40.7453,-74.0279
Lacey,47.046,-122.7934
Summerville,33.0015,-80.1799
Oak Park,41.8872,-87.7899
Maricopa,33.0404,-112.0006
Lompoc,34.6618,-120.4714
Kentwood,42.8852,-85.5925
Levittown,40.1537,-74.853
Sierra Vista,31.563,-110.3153
Levittown,40.7241,-73.5125
Madison,34.7114,-86.7626
Smyrna,35.9722,-86.5253
Glendora,34.1449,-117.8468
Burien,47.4762,-122.3394
Perth Amboy,40.5203,-74.2724
Herriman,40.4899,-112.0171
Farmington,36.7555,-108.1823
New Bern,35.0955,-77.0723
Placentia,33.8807,-117.8553
Hinesville,31.8247,-81.6135
Beaumont,33.9076,-116.9766
Collierville,35.0471,-89.6988
West Lafayette,40.4432,-86.9239
Florissant,38.7996,-90.3269
Hoffman Estates,42.0639,-88.1468
Queen Creek,33.2386,-111.6343
Aliso Viejo,33.5792,-117.7289
Kannapolis,35.4764,-80.6403
Methuen Town,42.734,-71.1889
Sahuarita,31.9323,-110.9654
Traverse City,44.7547,-85.6035
Severn,39.1355,-76.6958
Catalina Foothills,32.3041,-110.8835
Galveston,29.2487,-94.891
Country Club,25.9407,-80.3102
Cookeville,36.1484,-85.5114
Mishawaka,41.6736,-86.1669
Rowland Heights,33.9716,-117.8911
Plainfield,40.6154,-74.4157
Bullhead City,35.1205,-114.546
Stillwater,36.1316,-97.074
Forney,32.744,-96.4529
Wheaton,39.0492,-77.0572
Azusa,34.1386,-117.9124
North Bethesda,39.0393,-77.1191
Cerritos,33.8677,-118.0686
Ashburn,39.03,-77.4711
Bloomsburg,41.0027,-76.4561
Morehead City,34.7308,-76.7387
Coral Gables,25.7037,-80.2715
Enid,36.4061,-97.8701
Lakewood,41.4824,-81.8008
Oroville,39.4999,-121.5634
Wilson,35.7312,-77.9284
Lawrence,39.8674,-85.9905
Portage,42.2,-85.5906
Minot,48.2375,-101.2781
Dunwoody,33.9418,-84.3122
Poway,32.9871,-117.0201
San Jacinto,33.797,-116.9916
Troy,42.7354,-73.6751
Newark,37.5204,-122.0312
Cuyahoga Falls,41.1641,-81.5207
Downers Grove,41.7949,-88.017
Bedford,32.8464,-97.135
Reedley,36.5987,-119.4473
Dublin,40.1112,-83.1454
Marana,32.4355,-111.1558
Cypress,33.8171,-118.0386
Hollister,36.8563,-121.3981
Murray,40.6498,-111.8874
Roswell,33.373,-104.5294
Pascagoula,30.3665,-88.5507
Tuckahoe,37.5878,-77.5858
Ceres,37.5953,-120.9625
St. Louis Park,44.9488,-93.3649
Rio Grande City,26.3808,-98.8215
Draper,40.4957,-111.8605
Palm Springs,33.8017,-116.5382
Paducah,37.0711,-88.6436
Findlay,41.0467,-83.6379
University,28.0771,-82.4335
Bel Air South,39.5051,-76.3197
Antelope,38.7153,-121.361
Kyle,29.9937,-97.8859
Monroe,41.9154,-83.385
Lincoln,38.8759,-121.2916
Ocoee,28.5787,-81.5338
Burleson,32.517,-97.3343
La Mirada,33.9025,-118.0093
Farmers Branch,32.9272,-96.8804
East Lansing,42.748,-84.4835
Uniontown,39.8994,-79.7244
Jeffersonville,38.3376,-85.7026
Winder,33.9917,-83.7218
Wauwatosa,43.0615,-88.0347
Littleton,39.5915,-105.0188
Cumberland,39.6515,-78.7585
Cedar Hill,32.581,-96.9591
Carrollton,33.5817,-85.0837
Rancho Santa Margarita,33.6318,-117.5989
Beavercreek,39.731,-84.0624
Niagara Falls,43.0921,-79.0147
McLean,38.9436,-77.1943
North Highlands,38.6713,-121.3721
East Providence,41.8065,-71.3565
Florin,38.4832,-121.4042
East Honolulu,21.2975,-157.7211
Chesterfield,38.6588,-90.5804
Covina,34.0903,-117.8817
Bothell,47.7735,-122.2044
Glenview,42.0825,-87.8216
Mentor,41.6895,-81.3361
Keller,32.9337,-97.2255
Danville,40.1423,-87.6114
Spring Hill,35.7438,-86.9116
Roseville,42.5074,-82.9369
Elmhurst,41.8973,-87.9432
New Philadelphia,40.486,-81.4402
Sandusky,41.4437,-82.7149
El Dorado Hills,38.675,-121.049
Salina,38.8137,-97.6143
Euclid,41.5904,-81.5188
Kingman,35.217,-114.0105
Everett,42.4064,-71.0545
Farmington,37.7821,-90.4288
Weatherford,32.7536,-97.7723
Middletown,41.5476,-72.6549
Roseburg,43.2232,-123.3518
Biloxi,30.4422,-88.9512
Leavenworth,39.3239,-94.924
Fort Pierce,27.4256,-80.3431
Winter Garden,28.5421,-81.5966
Oro Valley,32.4208,-110.9768
Morgan Hill,37.1326,-121.6417
Potomac,39.0141,-77.1943
Pinehurst,35.1922,-79.4684
Danville,36.5831,-79.4087
Rockwall,32.9169,-96.4377
Coachella,33.6905,-116.143
Wake Forest,35.9629,-78.5141
Pearl City,21.4031,-157.9566
Tupelo,34.2692,-88.7318
Attleboro,41.9311,-71.295
Pine Bluff,34.2116,-92.0178
Oakland Park,26.178,-80.1528
Marion,40.5933,-83.1237
Hilo,19.6886,-155.0864
Lufkin,31.3217,-94.7277
Altadena,34.1928,-118.1345
Manitowoc,44.0991,-87.6811
Lake Ridge,38.6843,-77.3059
Selma,36.5715,-119.6143
Strongsville,41.3128,-81.8313
Danville,37.8121,-121.9698
Quincy,39.9335,-91.3799
Lancaster,39.7249,-82.6049
Riverton,40.5177,-111.9635
The Colony,33.0925,-96.8977
Urbandale,41.639,-93.7813
Plainfield,41.6206,-88.2252
Lombard,41.8742,-88.0157
Prescott,34.585,-112.4475
North Lauderdale,26.2113,-80.2209
Eureka,40.7942,-124.1568
Hackensack,40.889,-74.0461
Sayreville,40.4656,-74.3237
Altamonte Springs,28.6615,-81.3953
Del Rio,29.3708,-100.88
Cleveland Heights,41.5112,-81.5636
Bountiful,40.8722,-111.8647
Desert Hot Springs,33.9551,-116.543
Peachtree Corners,33.967,-84.2319
Haltom City,32.8176,-97.2707
Ormond Beach,29.296,-81.1003
Cutler Bay,25.5765,-80.3356
Trujillo Alto,18.3601,-66.0103
Adrian,41.8994,-84.0446
Goose Creek,32.9925,-80.0054
Moorhead,46.8673,-96.7461
Westfield,40.0333,-86.1532
Concord,43.2305,-71.5595
Annandale,38.8324,-77.196
Rohnert Park,38.348,-122.6964
Brea,33.9254,-117.8656
Klamath Falls,42.2191,-121.7754
Salem,42.5129,-70.902
Channelview,29.7914,-95.1145
North Miami Beach,25.9302,-80.166
Whitney,36.1005,-115.038
Freeport,40.6515,-73.585
Centralia,46.7226,-122.9696
Gallatin,36.3782,-86.4696
Stevens Point,44.5241,-89.5508
San Bruno,37.6254,-122.4313
Burke,38.7773,-77.2633
Brentwood,35.9918,-86.7758
North Fort Myers,26.7243,-81.8491
Hicksville,40.7637,-73.5245
West Babylon,40.7112,-73.3567
Edmonds,47.8115,-122.3533
Apache Junction,33.3985,-111.5351
Fairfield,39.3301,-84.5409
Oakley,37.9929,-121.6951
Hutchinson,38.0671,-97.9081
Greenwood,34.1945,-82.1542
Richmond,39.8318,-84.8905
Linden,40.6251,-74.2381
Puyallup,47.1794,-122.2902
Huntsville,30.705,-95.5544
Urbana,40.1106,-88.1972
Beverly,42.5681,-70.8627
Clovis,34.4376,-103.1923
Statesboro,32.4376,-81.775
Hobbs,32.7282,-103.16
McMinnville,45.211,-123.1918
Schertz,29.5649,-98.2537
Bell Gardens,33.9663,-118.155
Oviedo,28.658,-81.1872
Odenton,39.0661,-76.6939
Grove City,39.8659,-83.0694
Campbell,37.2802,-121.9538
Wentzville,38.8152,-90.8667
Woonsocket,42.001,-71.4993
La Quinta,33.6536,-116.2785
Weslaco,26.1648,-97.9898
Zanesville,39.9565,-82.0132
Newnan,33.3766,-84.7761
Shakopee,44.7744,-93.4764
Brighton,39.9716,-104.7964
Catonsville,39.2646,-76.7424
Rancho Palos Verdes,33.7554,-118.3637
Mableton,33.8132,-84.5656
Coppell,32.9638,-96.9905
Linton Hall,38.7551,-77.575
Moline,41.4821,-90.4921
Delaware,40.2866,-83.0747
Westfield,42.1382,-72.7561
Shelton,41.306,-73.1383
Greenacres,26.6272,-80.1371
Westerville,40.1241,-82.9209
Manassas,38.7479,-77.4839
Kearny,40.7528,-74.1202
Los Banos,37.063,-120.8406
Richmond,37.7306,-84.2926
Spanish Fork,40.1101,-111.6406
Belleville,38.5165,-89.99
Maplewood,44.9842,-93.0247
Wilkes-Barre,41.2468,-75.8759
Pottsville,40.6798,-76.2092
Columbia,35.6235,-87.0486
Bartlett,41.9803,-88.2069
Bluefield,37.2608,-81.2143
Fitchburg,42.5912,-71.8156
Marion,40.5496,-85.66
Cedar Falls,42.5195,-92.4534
Buffalo Grove,42.1673,-87.9616
Jamestown,42.0975,-79.2366
Woodlawn,39.3054,-76.7489
Clarksburg,39.2863,-80.323
Royal Palm Beach,26.7038,-80.2241
Marion,42.045,-91.5846
Covington,39.0334,-84.5166
Coram,40.8813,-73.0059
Friendswood,29.5111,-95.1979
Indian Trail,35.0698,-80.6457
Woburn,42.4869,-71.1543
The Acreage,26.7741,-80.2779
Holyoke,42.2125,-72.6411
Montclair,34.0714,-117.698
South Valley,35.0092,-106.6819
Torrington,41.8349,-73.1281
Cedar City,37.6834,-113.0956
San Gabriel,34.0948,-118.099
Hallandale Beach,25.9854,-80.1423
Crystal Lake,42.2333,-88.3351
Calexico,32.6849,-115.4944
Lake Oswego,45.413,-122.7003
Amherst,42.3645,-72.5069
Muskogee,35.7431,-95.3568
Romeoville,41.6318,-88.0996
Plant City,28.014,-82.1201
Keizer,45.0029,-123.0241
New Berlin,42.9726,-88.1291
Chelsea,42.3959,-71.0325
La Puente,34.0323,-117.9533
Roy,41.1715,-112.0485
Security-Widefield,38.7489,-104.7142
Marlborough,42.3494,-71.5468
Milton,34.1353,-84.3138
Issaquah,47.544,-122.0471
Waipahu,21.3858,-158.0103
Essex,39.3024,-76.4457
Bartlesville,36.7357,-95.9453
Lancaster,32.5922,-96.7737
Streamwood,42.0209,-88.1778
Germantown,35.0829,-89.7825
Annapolis,38.9706,-76.5047
Carol Stream,41.9182,-88.1308
Asheboro,35.7158,-79.8129
Culver City,34.0058,-118.3968
Kalispell,48.2156,-114.3262
Arecibo,18.4491,-66.7387
Lynnwood,47.8284,-122.3033
Mooresville,35.5849,-80.8265
Brookfield,43.064,-88.1231
Crestview,30.748,-86.5784
Horizon West,28.4417,-81.6145
Clinton,38.7499,-76.9063
Moses Lake,47.128,-119.2761
New Castle,40.9956,-80.3459
Olive Branch,34.961,-89.8469
Enterprise,31.3276,-85.8459
Sun City,33.6165,-112.2819
Frankfort,38.1924,-84.8643
Northglenn,39.9108,-104.9783
Warren,41.239,-80.8174
Duncanville,32.646,-96.9127
Hurst,32.8353,-97.1808
Clermont,28.5402,-81.7259
Wheeling,42.1308,-87.924
Fort Lee,40.8509,-73.9712
Pacifica,37.6112,-122.4781
Lake Worth,26.6196,-80.0591
Lebanon,36.204,-86.3481
Kendall West,25.7065,-80.4388
Land O' Lakes,28.2075,-82.4476
Eagle Mountain,40.3137,-112.0114
Reynoldsburg,39.9587,-82.7944
Oxford,34.3627,-89.5336
Rosenberg,29.546,-95.822
Martinez,37.9985,-122.116
Pleasant Grove,40.3716,-111.7412
La Presa,32.711,-117.0027
Severna Park,39.087,-76.5687
Huber Heights,39.8595,-84.113
Stanton,33.8002,-117.9935
East Meadow,40.7197,-73.5604
Menomonee Falls,43.1487,-88.1227
Granbury,32.4484,-97.7685
Waxahachie,32.4032,-96.8444
Valrico,27.9193,-82.2293
Mission Bend,29.6948,-95.6657
Holly Springs,35.653,-78.8397
Butler,40.8616,-79.8962
Albertville,34.2634,-86.2107
London,37.1175,-84.0767
Egypt Lake-Leto,28.0177,-82.5062
Cottage Grove,44.8161,-92.9274
Kailua,21.392,-157.7396
St. Marys,30.7567,-81.5722
Mechanicsville,37.6262,-77.3561
Richmond West,25.6105,-80.4297
Cleburne,32.357,-97.4152
Valley Stream,40.6647,-73.7044
Hanover Park,41.9819,-88.1447
Oswego,43.4516,-76.5005
Navarre,30.4174,-86.8907
Oregon City,45.3415,-122.5927
Winter Springs,28.6889,-81.2704
Parkland,47.1417,-122.4376
Pahrump,36.2411,-116.0176
Carpentersville,42.1227,-88.2895
Wildomar,33.6173,-117.2582
Greenfield,42.9619,-88.0051
Braintree,42.2039,-71.0022
Rock Island,41.4699,-90.5827
South Miami Heights,25.5886,-80.3862
Evans,33.5619,-82.1351
West Fargo,46.8573,-96.9057
Mount Juliet,36.1991,-86.5114
San Juan,26.1903,-98.152
Oakton,38.8887,-77.3016
Georgetown,38.2249,-84.5482
Portage,41.5866,-87.1792
Aventura,25.9565,-80.1372
Owasso,36.2882,-95.8328
Commack,40.8443,-73.2834
Park Ridge,42.0125,-87.8436
Foley,30.3983,-87.6649
New Albany,38.3089,-85.8234
Benton,34.5775,-92.5712
Meridian,32.3846,-88.6896
Bettendorf,41.5656,-90.4764
Dunedin,28.0329,-82.7863
Hilliard,40.0353,-83.1578
Merritt Island,28.3146,-80.6713
Phenix City,32.4588,-85.0251
Addison,41.9314,-88.0085
West Hollywood,34.0882,-118.3718
Roseville,45.0155,-93.1545
Oakville,38.4472,-90.3199
Tucker,33.8436,-84.2021
Moorpark,34.2855,-118.877
Richfield,44.8762,-93.2833
Monrovia,34.165,-117.9921
Kearns,40.652,-112.0093
Oak Creek,42.8803,-87.9009
Lincoln Park,42.2432,-83.1811
Claremont,34.1259,-117.7153
Oswego,41.6834,-88.3372
Post Falls,47.7213,-116.9385
Peachtree City,33.3943,-84.5712
Lauderdale Lakes,26.1682,-80.2017
French Valley,33.5998,-117.1069
Portsmouth,38.7539,-82.9446
Shawnee,35.3529,-96.965
Gillette,44.2752,-105.4983
Tooele,40.5393,-112.3082
Prattville,32.4605,-86.4588
Woodburn,45.1473,-122.8603
Watertown Town,42.37,-71.1774
Calumet City,41.6134,-87.5505
San Juan Capistrano,33.5009,-117.6544
Foothill Farms,38.6867,-121.3475
Elmont,40.7033,-73.7078
Franklin,42.8854,-88.0104
Temple City,34.1021,-118.0579
Cooper City,26.0463,-80.2862
El Mirage,33.5905,-112.3271
Meadow Woods,28.3698,-81.3467
LaGrange,33.0274,-85.0384
La Vergne,36.0203,-86.5582
Middletown,39.4453,-75.7166
Mount Pleasant,43.5966,-84.7759
Carrollwood,28.0577,-82.5149
Junction City,39.0271,-96.8496
Inver Grove Heights,44.8247,-93.0596
Chillum,38.9667,-76.979
Monroe,35.0061,-80.5595
Randallstown,39.3723,-76.8024
Bell,33.9801,-118.1798
Gahanna,40.0251,-82.8637
Sanford,35.4874,-79.1772
Riviera Beach,26.7812,-80.0742
Wildwood,38.5799,-90.6699
Upper Arlington,40.0272,-83.0704
Auburn,38.895,-121.0778
Plainfield,39.6953,-86.3717
Westmont,33.9417,-118.3018
Oak Harbor,48.2965,-122.6333
Olney,39.1465,-77.0715
Manhattan Beach,33.8895,-118.3972
New City,41.1543,-73.9909
Owings Mills,39.4115,-76.7913
La Porte,29.6689,-95.0484
Englewood,39.6468,-104.9942
Brunswick,41.2464,-81.8198
East Point,33.6696,-84.4701
DeLand,29.0224,-81.2873
Martinez,33.5209,-82.0985
Pleasant Hill,37.954,-122.0759
Orangevale,38.6881,-121.2209
Merrillville,41.4728,-87.3197
Stow,41.1765,-81.4344
Buenaventura Lakes,28.3349,-81.3539
San Luis,32.4911,-114.7089
Oildale,35.4249,-119.0279
Calhoun,34.4918,-84.9391
Leawood,38.9076,-94.6258
Menlo Park,37.4686,-122.1672
Sun Prairie,43.1827,-89.2358
Dakota Ridge,39.6192,-105.1344
Arcata,40.8615,-124.0757
Lockport,43.1698,-78.6956
Pullman,46.734,-117.1669
Boardman,41.0334,-80.6671
Nacogdoches,31.6134,-94.6528
Kearney,40.701,-99.0834
Vestavia Hills,33.4518,-86.7438
North Ridgeville,41.3851,-82.0194
Socorro,31.6384,-106.2601
Randolph,42.1778,-71.0539
Norristown,40.1224,-75.3398
Montgomery Village,39.1783,-77.1957
Redmond,44.2631,-121.1798
Firestone,40.1563,-104.9494
Goshen,41.5743,-85.8308
Butte,45.902,-112.6571
Russellville,35.2763,-93.1383
Grass Valley,39.2237,-121.0521
Parkland,26.3218,-80.2533
University City,38.6657,-90.3315
Midvale,40.6148,-111.8928
Golden Glades,25.9129,-80.2013
Franklin,42.0862,-71.4113
Kennesaw,34.026,-84.6177
Adelanto,34.5815,-117.4397
Ken Caryl,39.577,-105.1144
Carlsbad,32.4011,-104.2389
University Place,47.2147,-122.5461
Chester,39.8456,-75.3718
Douglasville,33.7384,-84.7065
Salisbury,35.6656,-80.4909
Laramie,41.3099,-105.6085
Lake Stevens,48.0028,-122.096
Foster City,37.5553,-122.2659
Valparaiso,41.4782,-87.0507
Fairborn,39.801,-84.0093
Estero,26.4277,-81.7951
Mason,39.3571,-84.3023
Cottonwood Heights,40.6137,-111.8144
Kaneohe,21.4062,-157.7904
Sonoma,38.2902,-122.4598
Beverly Hills,34.0786,-118.4021
Galesburg,40.9506,-90.3763
Warsaw,41.2448,-85.8464
San Dimas,34.1082,-117.809
Glendale Heights,41.9196,-88.0785
Dana Point,33.4733,-117.6968
Midlothian,32.4668,-96.9892
Newark,39.6776,-75.7573
Alamogordo,32.8837,-105.9624
Alabaster,33.2198,-86.8225
Pikesville,39.3893,-76.702
Fair Oaks,38.8653,-77.3586
Deer Park,29.6898,-95.1151
Long Beach,40.5887,-73.666
Woodridge,41.7368,-88.0408
Bridgeton,39.4286,-75.2281
Greer,34.9313,-82.2315
Springville,40.1638,-111.6206
Saratoga Springs,40.3449,-111.9152
Copperas Cove,31.1192,-97.914
American Fork,40.3792,-111.7952
Franklin,41.1101,-74.5886
Andover,45.2571,-93.3265
Matthews,35.1195,-80.7101
Woodstock,34.1026,-84.509
Florence,38.99,-84.647
Northbrook,42.1292,-87.8353
West Little River,25.857,-80.2367
Fair Lawn,40.9359,-74.1177
St. Charles,41.9193,-88.3109
Huntington Station,40.8446,-73.405
Fairmont,39.4768,-80.1491
Ridgecrest,35.6308,-117.6621
Massillon,40.7838,-81.5254
Spanaway,47.0979,-122.4233
Starkville,33.4608,-88.8297
Harker Heights,31.0572,-97.6445
Elk Grove Village,42.0063,-87.9921
Kaysville,41.029,-111.9456
Lawndale,33.8884,-118.3531
Southlake,32.9545,-97.1503
Ferry Pass,30.5203,-87.1903
Savage,44.7544,-93.3631
Des Moines,47.3915,-122.3157
Bethel Park,40.3239,-80.0364
Princeton,25.5396,-80.3971
Dania Beach,26.0594,-80.1637
Spring Valley,41.1151,-74.0486
Bowling Green,41.3773,-83.65
Springfield,38.7809,-77.1839
East Lake,28.1205,-82.6868
College Park,38.996,-76.9337
Coos Bay,43.3789,-124.233
Smithfield,35.5131,-78.3497
Rome,43.226,-75.4909
Clearfield,41.103,-112.0237
Liberty,39.2394,-94.4191
Eastpointe,42.4657,-82.9461
Franklin Square,40.7002,-73.6775
Pekin,40.5679,-89.6262
Westlake,41.4524,-81.9295
Uniondale,40.7176,-73.5947
Chillicothe,39.3393,-82.9937
La Verne,34.1208,-117.7702
Juneau,58.4546,-134.1739
Prairieville,30.3151,-90.9571
Placerville,38.7308,-120.7978
Bel Air North,39.5544,-76.3733
Redan,33.7394,-84.1644
Martinsville,36.6827,-79.8636
Pueblo West,38.3551,-104.7266
Garfield,40.8791,-74.1085
Fallbrook,33.3693,-117.2259
Spring Valley,32.7316,-116.9766
Hopkinsville,36.8386,-87.4776
Rochester,43.299,-70.9787
South Riding,38.912,-77.5132
Centereach,40.8696,-73.0808
Milledgeville,33.0874,-83.2414
Syracuse,41.086,-112.0698
Parkville,39.3832,-76.5519
Sherwood,34.8508,-92.2028
Garner,35.6934,-78.6196
Key West,24.5637,-81.7768
Miami Lakes,25.9125,-80.3214
Petersburg,37.2043,-77.3913
North Olmsted,41.415,-81.919
Kahului,20.8715,-156.4603
Wheat Ridge,39.7728,-105.1029
Fruit Cove,30.0972,-81.6176
Cibolo,29.5639,-98.2123
Alliance,40.9107,-81.1189
Banning,33.946,-116.8992
Laguna Hills,33.592,-117.6992
Central Islip,40.7837,-73.1945
Athens,34.7847,-86.951
Princeton,40.3563,-74.6693
Orcutt,34.8668,-120.4269
Naugatuck,41.489,-73.0518
Eldersburg,39.4041,-76.9529
Columbus,33.5088,-88.4096
Mundelein,42.2691,-88.0101
Fair Oaks,38.6504,-121.2497
San Pablo,37.9628,-122.3425
Rexburg,43.8224,-111.792
Nogales,31.3624,-110.9336
Nicholasville,37.8902,-84.5669
Goleta,34.436,-119.8596
Opelika,32.6612,-85.3769
Algonquin,42.1629,-88.3159
Marrero,29.8871,-90.1127
Burlingame,37.586,-122.3669
Aiken,33.531,-81.7268
Lawrenceville,33.9523,-83.9931
Winter Park,28.5987,-81.3438
Lake Magdalene,28.0875,-82.4791
Fitchburg,42.9859,-89.4255
Granger,41.7373,-86.135
Wooster,40.8171,-81.9335
Fountain,38.6886,-104.6829
Brooklyn Center,45.0681,-93.3162
Kerrville,30.0398,-99.132
Barstow,34.8661,-117.0472
Oceanside,40.6328,-73.6364
Canton,34.2467,-84.49
Auburn,42.9338,-76.5684
Crown Point,41.4141,-87.3457
Windsor,40.4693,-104.9213
Lakeside,30.1356,-81.7674
Gloucester,42.626,-70.6897
Gurnee,42.3708,-87.9392
Orangeburg,33.4928,-80.867
Holladay,40.6599,-111.8226
Fuquay-Varina,35.5958,-78.7794
Chamblee,33.8842,-84.3008
Carney,39.405,-76.5236
Peru,41.3484,-89.137
Sterling,39.0052,-77.405
Cornelius,35.4725,-80.8801
North Tonawanda,43.0457,-78.8659
Long Branch,40.2965,-73.9915
Santa Paula,34.3521,-119.0698
Los Gatos,37.2303,-121.956
South Lake Tahoe,38.9393,-119.9828
San Carlos,37.4982,-122.268
Clinton,41.8434,-90.2408
Saratoga,37.2684,-122.0263
Los Altos,37.3685,-122.0966
Ballwin,38.5951,-90.55
Atascadero,35.4827,-120.6858
North Royalton,41.3138,-81.7452
Somerset,37.0815,-84.6091
Seguin,29.5889,-97.9671
Fortuna Foothills,32.6616,-114.3973
Milford Mill,39.3444,-76.7668
Pasadena,39.1552,-76.5537
Stockbridge,33.5253,-84.2294
East Liverpool,40.6333,-80.5677
Rahway,40.6077,-74.2807
Madison Heights,42.5073,-83.1034
Williston,48.1814,-103.6364
Bay Shore,40.7317,-73.2505
Eagle,43.7223,-116.3862
Westchester,25.7474,-80.3358
Maryville,35.7468,-83.9789
Walnut,34.0334,-117.8593
Suisun City,38.2473,-122.009
Garden City,37.9754,-100.8529
Texarkana,33.4361,-93.996
Kent,41.149,-81.361
West Falls Church,38.8648,-77.1878
North Chicago,42.3172,-87.8596
Greenville,33.385,-91.0514
Duluth,34.0053,-84.1492
Aberdeen,46.9757,-123.8094
Winona,44.0505,-91.6684
O'Fallon,38.5976,-89.9155
Drexel Heights,32.1457,-111.0478
Ukiah,39.1463,-123.2105
Atwater,37.3543,-120.5981
Golden Gate,26.1844,-81.7031
Sanford,43.4244,-70.7573
Highland Park,42.1823,-87.8105
Westfield,40.6515,-74.3433
Hermiston,45.8323,-119.2858
Oak Park,42.4649,-83.1824
Central,30.5593,-91.0369
East Lake-Orient Park,27.9971,-82.3653
Chicago Heights,41.5101,-87.6345
East Palo Alto,37.4671,-122.1352
